order_id,zone,restaurant,delivery_partner,order_time,delivery_time,Delivery Delay (mins),Cancelled (1/0),Customer Rating
ORD2059,Central,Restaurant_21,DP_28,2023/07/02 19:01,02-07-2023 19:45:00,14,0,3.4
ORD2060,North,Restaurant_21,DP_35,2023/07/07 15:42,07-07-2023 16:33:00,21,0,4.0
ORD2061,North,Restaurant_17,DP_22,2023/07/06 20:18,06-07-2023 20:54:00,6,0,3.9
ORD2062,West,Restaurant_30,DP_40,2023/07/20 12:11,20-07-2023 12:46:00,5,0,4.3
ORD2063,North,Restaurant_10,DP_23,2023/07/21 05:13,21-07-2023 05:45:00,2,0,4.8
ORD2064,North,Restaurant_11,DP_3,2023/07/14 01:47,14-07-2023 02:32:00,15,0,4.2
ORD2065,West,Restaurant_22,DP_40,2023/07/11 00:19,11-07-2023 00:59:00,10,0,4.2
ORD2066,West,Restaurant_30,DP_10,2023/07/09 04:54,09-07-2023 05:20:00,-4,0,4.1
ORD2067,Central,Restaurant_9,DP_25,2023/07/24 11:24,24-07-2023 12:05:00,11,0,4.6
ORD2068,North,Restaurant_9,DP_8,2023/07/07 23:04,07-07-2023 23:46:00,12,0,3.8
ORD2069,North,Restaurant_24,DP_11,2023/07/06 03:55,06-07-2023 04:33:00,8,0,3.2
ORD2070,Central,Restaurant_5,DP_5,,02-07-2023 02:30:00,12,0,4.5
ORD2071,East,Restaurant_17,DP_37,2023/07/04 12:25,04-07-2023 12:55:00,0,0,4.3
ORD2072,East,Restaurant_9,DP_38,2023/07/16 21:20,16-07-2023 22:13:00,23,0,4.9
ORD2073,East,Restaurant_17,DP_29,2023/07/03 08:47,03-07-2023 09:30:00,13,0,2.6
ORD2074,Central,Restaurant_24,DP_5,2023/07/24 04:47,,-4,0,4.0
ORD2075,North,Restaurant_21,DP_9,2023/07/23 21:00,23-07-2023 21:39:00,9,0,4.2
ORD2076,Central,Restaurant_19,DP_2,2023/07/04 22:26,04-07-2023 23:09:00,13,0,3.2
ORD2077,Central,Restaurant_27,DP_1,2023/07/26 18:42,26-07-2023 19:13:00,1,0,4.0
ORD2078,East,Restaurant_7,DP_40,2023/07/18 10:12,18-07-2023 10:56:00,14,0,
ORD2079,South,Restaurant_23,DP_30,2023/07/08 00:29,08-07-2023 01:22:00,23,0,5.0
ORD2080,North,Restaurant_9,DP_11,2023/07/25 18:14,25-07-2023 18:48:00,4,0,4.7
ORD2081,East,Restaurant_7,DP_28,2023/07/25 06:12,25-07-2023 06:55:00,13,0,3.9
ORD2082,South,Restaurant_13,DP_12,2023/07/19 09:45,19-07-2023 10:26:00,11,0,4.9
ORD2083,South,Restaurant_11,DP_39,2023/07/26 11:53,26-07-2023 12:40:00,17,0,4.6
ORD2084,West,Restaurant_14,DP_26,2023/07/30 23:29,31-07-2023 00:08:00,9,0,3.8
ORD2085,North,Restaurant_19,DP_13,2023/07/06 09:06,06-07-2023 09:37:00,1,0,3.8
ORD2086,South,Restaurant_11,DP_8,2023/07/09 07:35,09-07-2023 08:22:00,17,0,4.0
ORD2087,East,Restaurant_13,DP_28,2023/07/29 03:22,29-07-2023 03:53:00,1,0,3.5
ORD2088,West,Restaurant_14,DP_30,2023/07/11 19:56,11-07-2023 20:50:00,24,0,3.9
ORD2089,North,Restaurant_13,DP_9,2023/07/27 08:33,27-07-2023 09:17:00,14,0,4.4
ORD2090,Central,Restaurant_1,DP_39,2023/07/24 12:21,24-07-2023 12:56:00,5,0,4.7
ORD2091,East,Restaurant_8,DP_31,2023/07/03 16:40,03-07-2023 17:28:00,18,0,3.9
ORD2092,South,Restaurant_12,DP_21,2023/07/02 22:25,02-07-2023 23:04:00,9,0,4.9
ORD2093,South,Restaurant_19,DP_34,2023/07/16 14:09,16-07-2023 14:47:00,8,0,4.5
ORD2094,East,Restaurant_12,DP_31,2023/07/11 06:39,11-07-2023 07:13:00,4,0,4.5
ORD2095,South,Restaurant_8,DP_25,2023/07/28 07:07,28-07-2023 07:32:00,-5,0,3.5
ORD2096,West,Restaurant_8,DP_12,2023/07/29 08:28,29-07-2023 09:12:00,14,1,5.0
ORD2097,North,Restaurant_29,DP_1,2023/07/03 18:30,03-07-2023 18:57:00,-3,0,4.4
ORD2098,West,Restaurant_21,DP_22,2023/07/14 05:53,14-07-2023 06:26:00,3,0,3.9
ORD2099,South,Restaurant_13,DP_40,2023/07/26 14:23,26-07-2023 15:06:00,13,0,3.8
ORD2100,Central,Restaurant_12,DP_37,2023/07/11 02:29,11-07-2023 03:04:00,5,0,3.9
ORD2101,North,Restaurant_29,DP_1,2023/07/13 16:19,13-07-2023 17:00:00,11,0,3.5
ORD2102,North,Restaurant_16,DP_1,2023/07/14 17:50,14-07-2023 18:20:00,0,0,4.7
ORD2103,East,Restaurant_1,DP_21,2023/07/07 22:19,07-07-2023 22:56:00,7,0,3.6
ORD2104,East,Restaurant_13,DP_15,2023/07/15 02:36,15-07-2023 03:17:00,11,1,4.3
ORD2105,Central,Restaurant_26,DP_17,2023/07/19 04:23,19-07-2023 04:55:00,2,0,3.8
ORD2106,North,Restaurant_7,DP_22,2023/07/20 16:04,20-07-2023 16:57:00,23,0,4.5
ORD2107,Central,Restaurant_28,DP_38,2023/07/18 02:24,18-07-2023 02:58:00,4,0,4.6
ORD2108,East,Restaurant_26,DP_35,2023/07/27 12:16,27-07-2023 13:07:00,21,0,3.7
ORD2109,East,Restaurant_5,DP_16,2023/07/15 01:25,15-07-2023 02:03:00,8,0,4.1
ORD2110,North,Restaurant_8,DP_8,2023/07/17 12:30,17-07-2023 12:58:00,-2,0,3.2
ORD2111,West,Restaurant_25,DP_17,2023/07/19 13:56,19-07-2023 14:26:00,0,0,5.0
ORD2112,South,Restaurant_27,DP_17,2023/07/02 23:13,02-07-2023 23:54:00,11,0,4.7
ORD2113,East,Restaurant_14,DP_26,2023/07/04 16:05,04-07-2023 16:53:00,18,0,3.3
ORD2114,East,Restaurant_23,DP_13,2023/07/07 15:49,07-07-2023 16:43:00,24,1,3.6
ORD2115,West,Restaurant_30,DP_17,2023/07/10 19:16,10-07-2023 19:57:00,11,0,4.0
ORD2116,West,Restaurant_13,DP_38,2023/07/06 07:25,06-07-2023 07:55:00,0,0,4.1
ORD2117,Central,Restaurant_15,DP_17,2023/07/21 05:50,21-07-2023 06:32:00,12,0,3.7
ORD2118,Central,Restaurant_23,DP_14,2023/07/08 13:29,08-07-2023 14:02:00,3,0,3.4
ORD2119,South,Restaurant_17,DP_6,2023/07/22 00:46,22-07-2023 01:29:00,13,0,4.3
ORD2120,South,Restaurant_15,DP_35,2023/07/27 01:45,27-07-2023 02:17:00,2,0,5.0
ORD2121,North,Restaurant_20,DP_14,2023/07/12 02:34,12-07-2023 02:59:00,-5,0,
ORD2122,Central,Restaurant_18,DP_8,2023/07/25 15:43,25-07-2023 16:33:00,20,0,3.9
ORD2123,East,Restaurant_18,DP_15,2023/07/18 03:02,18-07-2023 03:40:00,8,0,3.9
ORD2124,Central,Restaurant_2,DP_27,2023/07/28 04:16,28-07-2023 04:56:00,10,0,3.4
ORD2125,East,Restaurant_4,DP_13,2023/07/19 11:59,19-07-2023 12:46:00,17,0,3.7
ORD2126,West,Restaurant_30,DP_31,2023/07/12 22:45,12-07-2023 23:40:00,25,0,4.8
ORD2127,Central,Restaurant_1,DP_35,2023/07/23 20:50,23-07-2023 21:35:00,15,0,2.9
ORD2128,West,Restaurant_4,DP_6,2023/07/06 09:37,06-07-2023 10:17:00,10,0,4.1
ORD2129,South,Restaurant_18,DP_5,2023/07/20 15:55,20-07-2023 16:38:00,13,0,4.1
ORD2130,South,Restaurant_5,DP_22,2023/07/19 17:33,19-07-2023 18:10:00,7,0,4.2
ORD2131,North,Restaurant_19,DP_23,2023/07/13 17:16,13-07-2023 17:56:00,10,0,4.5
ORD2132,Central,Restaurant_15,DP_25,2023/07/19 23:04,19-07-2023 23:45:00,11,0,
ORD2133,West,Restaurant_28,DP_34,2023/07/26 05:03,26-07-2023 05:36:00,3,0,
ORD2134,East,Restaurant_8,DP_26,2023/07/22 04:42,22-07-2023 05:22:00,10,1,3.7
ORD2135,South,Restaurant_20,DP_5,2023/07/16 12:20,16-07-2023 13:02:00,12,0,4.9
ORD2136,South,Restaurant_17,DP_26,2023/07/14 18:30,14-07-2023 19:14:00,14,0,4.7
ORD2137,East,Restaurant_1,DP_20,2023/07/10 07:23,10-07-2023 08:06:00,13,0,5.0
ORD2138,West,Restaurant_12,DP_6,2023/07/11 01:56,11-07-2023 02:26:00,0,0,3.9
ORD2139,West,Restaurant_26,DP_6,2023/07/14 06:11,14-07-2023 07:00:00,19,0,3.7
ORD2140,Central,Restaurant_19,DP_18,2023/07/06 12:39,06-07-2023 13:28:00,19,0,4.4
ORD2141,Central,Restaurant_15,DP_4,2023/07/23 04:12,23-07-2023 04:51:00,9,0,4.4
ORD2142,North,Restaurant_9,DP_17,2023/07/22 05:14,22-07-2023 05:57:00,13,0,4.5
ORD2143,South,Restaurant_7,DP_14,2023/07/26 11:41,26-07-2023 12:19:00,8,0,4.6
ORD2144,Central,Restaurant_2,DP_14,2023/07/03 08:25,03-07-2023 09:11:00,16,0,4.5
ORD2145,West,Restaurant_29,DP_13,2023/07/24 09:30,24-07-2023 10:03:00,3,0,4.7
ORD2146,East,Restaurant_9,DP_7,2023/07/08 04:47,08-07-2023 05:37:00,20,0,4.8
ORD2147,West,Restaurant_10,DP_15,2023/07/24 03:32,24-07-2023 04:17:00,15,0,4.8
ORD2148,South,Restaurant_2,DP_19,2023/07/14 15:22,14-07-2023 16:07:00,15,0,2.7
ORD2149,West,Restaurant_19,DP_35,2023/07/08 11:49,08-07-2023 12:28:00,9,1,4.2
ORD2150,North,Restaurant_11,DP_17,2023/07/25 11:48,25-07-2023 12:17:00,-1,0,3.5
ORD2151,South,Restaurant_13,DP_35,2023/07/15 13:10,15-07-2023 13:57:00,17,1,4.7
ORD2152,East,Restaurant_10,DP_19,2023/07/18 18:03,18-07-2023 18:32:00,-1,0,2.7
ORD2153,North,Restaurant_14,DP_20,2023/07/28 12:49,28-07-2023 13:36:00,17,1,5.0
ORD2154,South,Restaurant_18,DP_36,2023/07/26 06:44,26-07-2023 07:17:00,3,0,3.6
ORD2155,East,Restaurant_19,DP_35,2023/07/23 21:51,23-07-2023 22:19:00,-2,0,3.4
ORD2156,North,Restaurant_22,DP_32,2023/07/28 03:05,28-07-2023 03:45:00,10,0,4.3
ORD2157,North,Restaurant_9,DP_40,2023/07/01 05:50,01-07-2023 06:39:00,19,0,3.9
ORD2158,South,Restaurant_25,DP_24,2023/07/13 17:12,13-07-2023 17:44:00,2,0,5.0
ORD2159,Central,Restaurant_7,DP_17,2023/07/17 18:07,17-07-2023 18:59:00,22,0,
ORD2160,North,Restaurant_28,DP_7,2023/07/21 00:53,21-07-2023 01:38:00,15,0,3.8
ORD2161,North,Restaurant_3,DP_1,2023/07/27 01:00,27-07-2023 01:41:00,11,0,4.7
ORD2162,East,Restaurant_20,DP_35,2023/07/24 11:05,24-07-2023 11:41:00,6,0,3.8
ORD2163,West,Restaurant_6,DP_32,2023/07/13 22:10,13-07-2023 22:47:00,7,1,3.8
ORD2164,South,Restaurant_27,DP_36,2023/07/17 09:10,17-07-2023 09:53:00,13,0,4.5
ORD2165,South,Restaurant_21,DP_13,2023/07/21 10:43,21-07-2023 11:29:00,16,1,5.0
ORD2166,Central,Restaurant_2,DP_6,2023/07/05 23:30,06-07-2023 00:05:00,5,1,3.8
ORD2167,Central,Restaurant_29,DP_14,2023/07/10 05:43,10-07-2023 06:16:00,3,0,3.9
ORD2168,South,Restaurant_6,DP_37,2023/07/05 07:27,05-07-2023 08:05:00,8,0,4.3
ORD2169,Central,Restaurant_3,DP_15,2023/07/09 13:16,09-07-2023 14:07:00,21,0,3.6
ORD2170,East,Restaurant_16,DP_4,2023/07/25 10:27,25-07-2023 10:57:00,0,0,5.0
ORD2171,South,Restaurant_30,DP_40,2023/07/05 08:00,05-07-2023 08:49:00,19,0,3.6
ORD2172,Central,Restaurant_8,DP_16,2023/07/02 07:33,02-07-2023 08:13:00,10,0,3.7
ORD2173,South,Restaurant_2,DP_28,2023/07/10 13:13,10-07-2023 13:40:00,-3,0,5.0
ORD2174,West,Restaurant_17,DP_16,2023/07/27 10:50,27-07-2023 11:26:00,6,0,4.2
ORD2175,North,Restaurant_9,DP_4,2023/07/08 19:12,08-07-2023 19:56:00,14,0,5.0
ORD2176,South,Restaurant_30,DP_26,2023/07/13 03:49,13-07-2023 04:43:00,24,0,4.0
ORD2177,North,Restaurant_12,DP_28,2023/07/03 03:57,03-07-2023 04:27:00,0,0,5.0
ORD2178,Central,Restaurant_3,DP_32,2023/07/26 15:29,26-07-2023 15:54:00,-5,0,4.5
ORD2179,North,Restaurant_11,DP_2,2023/07/03 19:22,03-07-2023 19:52:00,0,0,3.6
ORD2180,South,Restaurant_1,DP_31,2023/07/26 20:01,26-07-2023 20:50:00,19,1,3.6
ORD2181,West,Restaurant_23,DP_3,2023/07/19 13:46,19-07-2023 14:12:00,-4,0,3.2
ORD2182,Central,Restaurant_13,DP_8,,10-07-2023 18:27:00,21,0,3.3
ORD2183,South,Restaurant_15,DP_24,2023/07/18 09:02,18-07-2023 09:51:00,19,0,3.7
ORD2184,Central,Restaurant_26,DP_15,2023/07/25 14:26,25-07-2023 15:07:00,11,1,3.5
ORD2185,East,Restaurant_5,DP_31,2023/07/20 09:38,20-07-2023 10:12:00,4,0,2.6
ORD2186,North,Restaurant_21,DP_9,2023/07/25 19:12,25-07-2023 19:52:00,10,0,4.6
ORD2187,East,Restaurant_30,DP_39,2023/07/28 18:18,28-07-2023 19:02:00,14,1,4.6
ORD2188,South,Restaurant_17,DP_2,2023/07/07 02:27,07-07-2023 03:10:00,13,0,4.3
ORD2189,West,Restaurant_25,DP_8,2023/07/02 09:06,02-07-2023 09:59:00,23,0,3.4
ORD2190,Central,Restaurant_23,DP_7,2023/07/08 14:22,08-07-2023 14:59:00,7,0,5.0
ORD2191,North,Restaurant_24,DP_39,2023/07/13 02:58,13-07-2023 03:28:00,0,0,4.0
ORD2192,Central,Restaurant_25,DP_16,2023/07/09 10:41,09-07-2023 11:10:00,-1,0,3.6
ORD2193,South,Restaurant_6,DP_35,2023/07/15 08:49,15-07-2023 09:16:00,-3,0,4.2
ORD2194,Central,Restaurant_28,DP_30,2023/07/21 06:03,21-07-2023 06:44:00,11,0,4.2
ORD2195,North,Restaurant_21,DP_10,2023/07/25 20:15,25-07-2023 20:53:00,8,0,2.6
ORD2196,South,Restaurant_22,DP_38,2023/07/24 10:17,24-07-2023 10:57:00,10,0,4.1
ORD2197,Central,Restaurant_11,DP_18,2023/07/07 02:12,07-07-2023 02:47:00,5,0,4.2
ORD2198,West,Restaurant_18,DP_5,2023/07/25 17:12,25-07-2023 17:43:00,1,0,3.9
ORD2199,South,Restaurant_4,DP_29,2023/07/01 20:11,01-07-2023 20:55:00,14,0,3.3
ORD2200,South,Restaurant_3,DP_39,2023/07/01 03:49,,-5,0,3.3
ORD2201,West,Restaurant_13,DP_34,2023/07/10 23:05,10-07-2023 23:38:00,3,0,4.4
ORD2202,East,Restaurant_23,DP_23,2023/07/25 23:13,25-07-2023 23:59:00,16,0,4.6
ORD2203,North,Restaurant_9,DP_5,2023/07/23 02:19,23-07-2023 02:51:00,2,0,3.8
ORD2204,East,Restaurant_21,DP_30,2023/07/12 17:25,12-07-2023 18:08:00,13,0,4.3
ORD2205,Central,Restaurant_6,DP_6,2023/07/19 13:08,19-07-2023 13:41:00,3,0,3.8
ORD2206,West,Restaurant_26,DP_4,2023/07/01 00:48,01-07-2023 01:24:00,6,0,3.6
ORD2207,East,Restaurant_30,DP_29,2023/07/14 20:30,,14,0,4.2
ORD2208,South,Restaurant_28,DP_23,2023/07/11 12:53,11-07-2023 13:23:00,0,0,3.4
ORD2209,Central,Restaurant_12,DP_6,2023/07/24 10:17,24-07-2023 11:02:00,15,0,5.0
ORD2210,Central,Restaurant_2,DP_32,2023/07/20 11:16,20-07-2023 11:56:00,10,0,3.2
ORD2211,East,Restaurant_3,DP_18,2023/07/05 01:00,05-07-2023 01:50:00,20,0,4.3
ORD2212,East,Restaurant_3,DP_15,2023/07/10 22:12,10-07-2023 22:53:00,11,0,4.2
ORD2213,West,Restaurant_28,DP_40,2023/07/03 02:52,03-07-2023 03:23:00,1,0,4.1
ORD2214,North,Restaurant_12,DP_32,2023/07/17 12:21,17-07-2023 13:14:00,23,1,5.0
ORD2215,East,Restaurant_15,DP_9,2023/07/02 14:22,02-07-2023 14:54:00,2,0,2.5
ORD2216,East,Restaurant_9,DP_37,2023/07/02 14:03,02-07-2023 14:41:00,8,0,4.3
ORD2217,South,Restaurant_23,DP_10,2023/07/30 13:27,,17,0,3.9
ORD2218,Central,Restaurant_8,DP_20,2023/07/11 20:20,11-07-2023 20:45:00,-5,0,4.5
ORD2219,North,Restaurant_11,DP_6,2023/07/22 03:41,22-07-2023 04:32:00,21,0,4.1
ORD2220,South,Restaurant_16,DP_3,2023/07/15 09:50,15-07-2023 10:20:00,0,0,4.1
ORD2221,West,Restaurant_26,DP_11,2023/07/23 20:10,23-07-2023 20:46:00,6,0,3.4
ORD2222,West,Restaurant_27,DP_17,2023/07/17 02:23,17-07-2023 03:05:00,12,0,3.7
ORD2223,East,Restaurant_25,DP_32,2023/07/07 13:52,07-07-2023 14:31:00,9,0,5.0
ORD2224,East,Restaurant_22,DP_4,,03-07-2023 14:53:00,16,1,4.5
ORD2225,West,Restaurant_4,DP_4,,18-07-2023 17:51:00,-2,0,4.7
ORD2226,East,Restaurant_28,DP_17,2023/07/22 08:46,22-07-2023 09:31:00,15,0,3.9
ORD2227,North,Restaurant_1,DP_19,2023/07/27 04:46,27-07-2023 05:32:00,16,0,3.6
ORD2228,East,Restaurant_24,DP_5,2023/07/01 08:44,01-07-2023 09:32:00,18,0,4.6
ORD2229,Central,Restaurant_7,DP_32,2023/07/07 07:19,07-07-2023 07:47:00,-2,0,3.0
ORD2230,East,Restaurant_2,DP_22,2023/07/06 19:59,06-07-2023 20:28:00,-1,0,3.7
ORD2231,South,Restaurant_24,DP_6,2023/07/20 00:10,20-07-2023 00:47:00,7,0,3.9
ORD2232,North,Restaurant_28,DP_35,2023/07/12 11:32,12-07-2023 12:02:00,0,0,4.7
ORD2233,South,Restaurant_5,DP_22,2023/07/12 16:21,12-07-2023 16:47:00,-4,0,4.3
ORD2234,South,Restaurant_7,DP_1,2023/07/30 23:22,30-07-2023 23:58:00,6,0,3.8
ORD2235,Central,Restaurant_4,DP_20,2023/07/03 14:29,03-07-2023 15:10:00,11,0,4.3
ORD2236,North,Restaurant_5,DP_22,2023/07/08 21:13,08-07-2023 22:15:00,32,1,3.9
ORD2237,North,Restaurant_24,DP_11,2023/07/20 18:37,20-07-2023 19:21:00,14,0,4.7
ORD2238,North,Restaurant_1,DP_13,2023/07/18 01:30,18-07-2023 02:24:00,24,0,4.2
ORD2239,North,Restaurant_1,DP_3,2023/07/15 11:17,15-07-2023 11:56:00,9,0,5.0
ORD2240,North,Restaurant_15,DP_9,2023/07/08 22:37,08-07-2023 23:21:00,14,0,3.9
ORD2241,Central,Restaurant_20,DP_12,2023/07/27 11:04,27-07-2023 11:42:00,8,1,4.8
ORD2242,East,Restaurant_19,DP_23,2023/07/04 03:51,04-07-2023 04:52:00,31,0,4.2
ORD2243,South,Restaurant_29,DP_14,2023/07/02 23:03,02-07-2023 23:37:00,4,0,3.7
ORD2244,North,Restaurant_10,DP_33,2023/07/09 23:16,09-07-2023 23:51:00,5,1,5.0
ORD2245,East,Restaurant_28,DP_18,2023/07/11 12:47,11-07-2023 13:33:00,16,0,4.9
ORD2246,East,Restaurant_18,DP_9,2023/07/29 18:45,29-07-2023 19:26:00,11,0,4.2
ORD2247,South,Restaurant_28,DP_23,2023/07/06 19:51,06-07-2023 20:27:00,6,0,4.6
ORD2248,Central,Restaurant_3,DP_10,2023/07/09 18:58,09-07-2023 19:45:00,17,0,
ORD2249,West,Restaurant_11,DP_19,2023/07/21 14:45,21-07-2023 15:24:00,9,0,3.5
ORD2250,West,Restaurant_15,DP_5,2023/07/17 05:40,17-07-2023 06:19:00,9,0,4.8
ORD2251,East,Restaurant_27,DP_23,2023/07/30 11:11,30-07-2023 11:52:00,11,0,4.1
ORD2252,South,Restaurant_30,DP_30,2023/07/21 01:59,21-07-2023 02:26:00,-3,0,4.0
ORD2253,West,Restaurant_11,DP_25,2023/07/02 14:31,02-07-2023 14:59:00,-2,0,3.9
ORD2254,East,Restaurant_17,DP_28,2023/07/28 18:33,28-07-2023 19:21:00,18,0,4.2
ORD2255,Central,Restaurant_17,DP_34,2023/07/30 21:18,30-07-2023 21:52:00,4,0,3.9
ORD2256,West,Restaurant_6,DP_25,2023/07/10 10:00,10-07-2023 10:38:00,8,0,2.9
ORD2257,East,Restaurant_5,DP_10,2023/07/27 18:33,27-07-2023 19:25:00,22,0,
ORD2258,East,Restaurant_8,DP_14,2023/07/19 01:13,19-07-2023 01:52:00,9,0,4.0
ORD2259,North,Restaurant_2,DP_30,2023/07/22 04:12,22-07-2023 04:50:00,8,0,5.0
ORD2260,Central,Restaurant_16,DP_25,2023/07/15 13:41,15-07-2023 14:28:00,17,0,3.0
ORD2261,North,Restaurant_20,DP_14,2023/07/17 18:23,17-07-2023 18:58:00,5,0,3.0
ORD2262,South,Restaurant_24,DP_35,2023/07/09 09:07,09-07-2023 09:56:00,19,0,3.9
ORD2263,North,Restaurant_12,DP_34,2023/07/17 14:36,17-07-2023 15:23:00,17,0,4.7
ORD2264,North,Restaurant_6,DP_10,2023/07/29 19:48,29-07-2023 20:42:00,24,0,3.4
ORD2265,West,Restaurant_1,DP_35,2023/07/03 15:35,03-07-2023 16:09:00,4,0,3.3
ORD2266,East,Restaurant_4,DP_11,2023/07/23 02:36,23-07-2023 03:26:00,20,0,4.3
ORD2267,Central,Restaurant_17,DP_11,2023/07/27 00:37,27-07-2023 01:21:00,14,0,3.9
ORD2268,North,Restaurant_13,DP_21,2023/07/26 21:15,26-07-2023 21:45:00,0,0,
ORD2269,Central,Restaurant_18,DP_21,2023/07/28 07:43,28-07-2023 08:08:00,-5,0,3.9
ORD2270,North,Restaurant_5,DP_22,2023/07/04 07:33,04-07-2023 08:06:00,3,1,4.3
ORD2271,South,Restaurant_30,DP_7,2023/07/09 15:26,09-07-2023 16:08:00,12,0,4.9
ORD2272,North,Restaurant_24,DP_17,2023/07/22 08:13,22-07-2023 08:56:00,13,0,3.4
ORD2273,West,Restaurant_24,DP_2,2023/07/08 06:24,08-07-2023 07:03:00,9,0,
ORD2274,East,Restaurant_27,DP_12,2023/07/15 23:36,16-07-2023 00:15:00,9,0,3.1
ORD2275,South,Restaurant_3,DP_18,2023/07/03 07:20,03-07-2023 07:58:00,8,0,4.5
ORD2276,North,Restaurant_11,DP_11,2023/07/08 11:10,08-07-2023 11:58:00,18,0,5.0
ORD2277,Central,Restaurant_13,DP_16,2023/07/27 00:26,27-07-2023 00:55:00,-1,0,
ORD2278,South,Restaurant_4,DP_18,2023/07/19 10:52,19-07-2023 11:34:00,12,0,4.5
ORD2279,South,Restaurant_26,DP_35,2023/07/13 11:08,13-07-2023 11:41:00,3,0,3.8
ORD2280,North,Restaurant_27,DP_26,2023/07/27 23:06,27-07-2023 23:38:00,2,0,4.5
ORD2281,South,Restaurant_14,DP_16,2023/07/17 07:55,17-07-2023 08:44:00,19,0,2.7
ORD2282,Central,Restaurant_22,DP_6,2023/07/20 08:27,20-07-2023 08:59:00,2,0,4.2
ORD2283,South,Restaurant_11,DP_12,2023/07/01 12:06,01-07-2023 12:44:00,8,0,4.3
ORD2284,Central,Restaurant_27,DP_13,2023/07/18 22:20,18-07-2023 23:15:00,25,0,4.9
ORD2285,North,Restaurant_10,DP_4,2023/07/05 15:37,05-07-2023 16:23:00,16,0,4.7
ORD2286,East,Restaurant_19,DP_39,,30-07-2023 05:01:00,6,0,4.0
ORD2287,South,Restaurant_18,DP_2,2023/07/10 00:03,10-07-2023 00:40:00,7,0,4.3
ORD2288,East,Restaurant_6,DP_26,2023/07/01 18:01,01-07-2023 18:31:00,0,0,3.2
ORD2289,Central,Restaurant_27,DP_27,2023/07/15 01:49,15-07-2023 02:39:00,20,0,5.0
ORD2290,South,Restaurant_29,DP_27,2023/07/08 11:36,08-07-2023 12:24:00,18,0,4.5
ORD2291,West,Restaurant_15,DP_15,2023/07/23 02:16,23-07-2023 03:01:00,15,0,3.0
ORD2292,East,Restaurant_21,DP_8,2023/07/10 20:36,10-07-2023 21:22:00,16,0,4.2
ORD2293,South,Restaurant_30,DP_7,2023/07/30 05:52,30-07-2023 06:25:00,3,1,4.3
ORD2294,East,Restaurant_10,DP_40,2023/07/12 01:58,12-07-2023 02:26:00,-2,0,3.6
ORD2295,South,Restaurant_5,DP_12,2023/07/17 05:29,17-07-2023 06:13:00,14,0,4.2
ORD2296,North,Restaurant_26,DP_13,2023/07/09 02:49,09-07-2023 03:36:00,17,0,3.6
ORD2297,East,Restaurant_29,DP_17,2023/07/13 00:51,,22,0,3.3
ORD2298,West,Restaurant_5,DP_17,2023/07/27 01:28,27-07-2023 02:06:00,8,0,3.7
ORD2299,West,Restaurant_10,DP_36,2023/07/10 07:56,10-07-2023 08:33:00,7,0,4.2
ORD2300,Central,Restaurant_28,DP_21,2023/07/01 01:06,01-07-2023 01:44:00,8,1,4.7
ORD2301,South,Restaurant_5,DP_8,2023/07/22 08:05,22-07-2023 08:50:00,15,0,4.1
ORD2302,East,Restaurant_3,DP_5,2023/07/18 12:12,18-07-2023 12:49:00,7,0,4.7
ORD2303,Central,Restaurant_23,DP_26,2023/07/24 03:32,24-07-2023 04:11:00,9,0,4.5
ORD2304,East,Restaurant_6,DP_16,2023/07/18 15:21,18-07-2023 16:07:00,16,0,3.5
ORD2305,South,Restaurant_4,DP_36,2023/07/10 07:13,10-07-2023 07:47:00,4,0,4.5
ORD2306,West,Restaurant_18,DP_28,2023/07/03 13:10,03-07-2023 14:01:00,21,0,4.5
ORD2307,North,Restaurant_28,DP_29,2023/07/18 18:41,18-07-2023 19:26:00,15,0,5.0
ORD2308,West,Restaurant_9,DP_12,2023/07/02 13:31,02-07-2023 13:57:00,-4,0,4.3
ORD2309,Central,Restaurant_17,DP_37,2023/07/24 07:32,24-07-2023 08:07:00,5,0,3.4
ORD2310,North,Restaurant_29,DP_30,2023/07/19 18:27,19-07-2023 18:52:00,-5,0,3.8
ORD2311,Central,Restaurant_13,DP_23,2023/07/23 02:46,23-07-2023 03:24:00,8,1,3.0
ORD2312,South,Restaurant_27,DP_16,2023/07/15 14:15,15-07-2023 14:51:00,6,0,4.4
ORD2313,North,Restaurant_15,DP_14,2023/07/07 15:43,07-07-2023 16:29:00,16,0,5.0
ORD2314,Central,Restaurant_30,DP_10,2023/07/17 01:04,17-07-2023 01:36:00,2,0,2.7
ORD2315,South,Restaurant_20,DP_7,2023/07/09 11:44,09-07-2023 12:27:00,13,0,5.0
ORD2316,West,Restaurant_17,DP_37,2023/07/27 22:24,27-07-2023 23:08:00,14,0,4.4
ORD2317,South,Restaurant_13,DP_29,2023/07/22 09:56,22-07-2023 10:38:00,12,0,3.5
ORD2318,East,Restaurant_16,DP_3,2023/07/21 08:19,21-07-2023 09:08:00,19,0,4.3
ORD2319,South,Restaurant_22,DP_15,2023/07/10 01:16,10-07-2023 02:12:00,26,0,
ORD2320,South,Restaurant_4,DP_36,2023/07/14 20:13,14-07-2023 20:53:00,10,0,4.4
ORD2321,East,Restaurant_5,DP_19,2023/07/09 14:32,09-07-2023 15:15:00,13,0,4.1
ORD2322,Central,Restaurant_5,DP_13,2023/07/06 12:18,06-07-2023 12:50:00,2,0,4.3
